Open,High,Low,Close,Volume,Stock,,,Open,High,Low,Close,Volume,,Open,High,Low,Close,Volume,Stock
300.320007,303.140015,296.109985,300.459991,3088400,299.774994,,,,,,,,,0.009077902,0.007226953,0.00700404,0.007708718,0.087659414,299.774994
301.480011,302.869995,296.679993,296.929993,2589500,293.8950045,,,,,,,,,0.009739359,0.007073539,0.007333715,0.005694523,0.065742364,293.8950045
297.559998,298.51001,289.279999,291.410004,3421400,297.3650055,,,,,,,,,0.00750409,0.004596388,0.003053788,0.002544851,0.102288353,297.3650055
297.480011,301.5,293.230011,294.73999,4130900,291.205002,,,,,,,,,0.00745848,0.006295168,0.005338352,0.004444921,0.133457218,291.205002
291.929993,295.910004,286.5,293.269989,5538700,291.4100035,,,,,,,,,0.00429375,0.003119179,0.001445922,0.003606147,0.195302924,291.4100035
294,296,286.820007,286.950012,4419200,288.0200045,,,,,,,,,0.005474109,0.00317031,0.001631005,6.85E-09,0.146122453,288.0200045
286.279999,290.790009,285.25,290.73999,3478200,289.875,,,,,,,,,0.001072012,0.000210223,0.000722961,0.002162545,0.104783619,289.875
292.589996,293.359985,286.390015,289.440002,3062500,296.630005,,,,,,,,,0.004670097,0.00167037,0.001382311,0.00142078,0.086521607,296.630005
289.640015,306,287.26001,297.25,10065100,306.125,,,,,,,,,0.00298796,0.00885187,0.001885489,0.005877117,0.39415106,306.125
300,312.25,300,310.320007,5362600,312.324997,,,,,,,,,0.008895427,0.012402845,0.009253904,0.013334783,0.18756672,312.324997
308.079987,316.929993,307.720001,312.390015,4467100,310.2599945,,,,,,,,,0.013502795,0.015061811,0.013718913,0.014515917,0.148226735,310.2599945
311.820007,313,307.519989,309.660004,3169700,306.4349975,,,,,,,,,0.015635428,0.012828962,0.013603233,0.012958189,0.091230983,306.4349975
306.299988,310.23999,302.630005,306.75,2920300,307.654999,,,,,,,,,0.012487805,0.011260846,0.010775017,0.011297759,0.080274655,307.654999
309.809998,311.51001,303.799988,303.910004,3063800,306.0649875,,,,,,,,,0.014489282,0.011982416,0.011451699,0.009677274,0.086578717,306.0649875
304.730011,312.799988,299.329987,311.779999,8656600,350.119995,,,,,,,,,0.011592573,0.012715324,0.008866389,0.014167845,0.332274602,350.119995
346.320007,359.5,340.73999,354.529999,23856100,357.505005,,,,,,,,,0.035308008,0.039248216,0.032816651,0.038560733,1,357.505005
350.049988,365,350.01001,364.470001,10231900,364.014999,,,,,,,,,0.037434917,0.042373074,0.038178143,0.044232438,0.401478709,364.014999
360.290009,367.820007,360.209991,363.549988,6204100,362.8650055,,,,,,,,,0.043273979,0.043975278,0.044077496,0.043707484,0.224534444,362.8650055
358.380005,367.5,358.230011,364.75,4169900,372.349991,,,,,,,,,0.042184857,0.043793464,0.042932337,0.044392203,0.135170517,372.349991
366,378.799988,365.899994,373.890015,7247600,373.5,,,,,,,,,0.046529928,0.05021362,0.047368418,0.04960744,0.270376179,373.5
374.869995,375.98999,371.01001,374.279999,3871300,370.805008,,,,,,,,,0.051587774,0.048617103,0.050323892,0.049829962,0.122052796,370.805008
371,374.410004,367.200012,370.559998,2724600,371.404999,,,,,,,,,0.049381027,0.047719424,0.048120308,0.047707353,0.071677408,371.404999
371.190002,374.299988,368.51001,373,2287200,374.100006,,,,,,,,,0.049489369,0.047656918,0.04887797,0.049099603,0.052462099,374.100006
371.230011,377.100006,371.100006,375.140015,2786500,375.830002,,,,,,,,,0.049512183,0.049247765,0.050375943,0.050320682,0.074396721,375.830002
375.100006,378.51001,373.149994,377.170013,2791100,380.005005,,,,,,,,,0.051718931,0.050048867,0.051561593,0.051478987,0.074598802,380.005005
378.410004,383,377.01001,381.829987,3475100,376.3300015,,,,,,,,,0.053606357,0.052599882,0.053794106,0.054137939,0.104647434,376.3300015
377.720001,379.98999,372.670013,375.429993,3673200,374.794998,,,,,,,,,0.053212904,0.050889727,0.051283987,0.050486142,0.113350115,374.794998
373.779999,376.73999,372.850006,373.369995,2523500,377.654999,,,,,,,,,0.050966237,0.04904322,0.051388089,0.04931072,0.062842934,377.654999
373.48999,381.880005,373.429993,379,2953800,379.770004,,,,,,,,,0.050800868,0.05196355,0.051723536,0.052523166,0.081746335,379.770004
378.619995,383.700012,375.839996,383.660004,3258000,381.2700045,,,,,,,,,0.053726098,0.052997598,0.053117407,0.055182136,0.095110068,381.2700045
383.440002,384.540009,378,380.140015,2177000,378.3200075,,,,,,,,,0.056474561,0.053474847,0.054366686,0.053173652,0.04762093,378.3200075
378.649994,380.480011,376.160004,378.589996,1920800,382.1950075,,,,,,,,,0.053743204,0.051168135,0.053302489,0.05228922,0.036365873,382.1950075
377.269989,387.850006,376.540009,385.369995,3174500,386.324997,,,,,,,,,0.052956298,0.055355442,0.053522272,0.056157846,0.091441851,386.324997
384.070007,389.369995,383.279999,384.799988,2687100,382.8899995,,,,,,,,,0.056833802,0.056219033,0.057420474,0.055832604,0.070030005,382.8899995
384,385.98999,379.790009,380.160004,2532300,382.6900025,,,,,,,,,0.056793883,0.054298663,0.055401972,0.053185057,0.063229525,382.6900025
380.850006,385.899994,379.480011,385.660004,2139200,383.850006,,,,,,,,,0.054997694,0.054247531,0.055222678,0.056323324,0.045960348,383.850006
383.950012,386.100006,381.600006,384.609985,1946500,385.044998,,,,,,,,,0.056765379,0.054361169,0.056448818,0.055724189,0.037494893,385.044998
385.709991,387.899994,382.190002,382.720001,2252700,386.155014,,,,,,,,,0.057768953,0.055383843,0.056790053,0.054645776,0.050946488,386.155014
385.609985,388.420013,383.890015,387.829987,2693500,382.9400025,,,,,,,,,0.057711928,0.055679295,0.057773288,0.057561503,0.070311161,382.9400025
385.519989,387,378.880005,380.089996,2627000,377.304993,,,,,,,,,0.05766061,0.054872506,0.054875654,0.053145111,0.067389767,377.304993
378.399994,379.329987,375.279999,378.559998,2311400,373.474991,,,,,,,,,0.053600649,0.050514742,0.052793522,0.052272104,0.053525223,373.474991
377.450012,377.769989,369.179993,369.51001,3079600,369.805008,,,,,,,,,0.05305895,0.04962842,0.049265467,0.047108236,0.087272823,369.805008
370.609985,373.350006,366.26001,366.369995,2495100,371.5099945,,,,,,,,,0.049158632,0.04711718,0.04757664,0.045316563,0.061595301,371.5099945
368.820007,375.5,367.519989,374.23999,2810000,370.3349915,,,,,,,,,0.048137952,0.048338712,0.048305372,0.049807134,0.075429094,370.3349915
371.519989,373.98999,366.679993,370.579987,2611700,370.3300015,,,,,,,,,0.049677534,0.047480791,0.047819545,0.047718758,0.066717626,370.3300015
370.380005,373.940002,366.720001,373.350006,2354100,372.0700075,,,,,,,,,0.049027493,0.04745239,0.047842684,0.049299314,0.055401066,372.0700075
371.109985,374.5,369.640015,371.920013,2034200,371.345001,,,,,,,,,0.049443742,0.047770556,0.04953153,0.048483369,0.04134762,371.345001
369.970001,375.98999,366.700012,375.140015,2640600,374.6499935,,,,,,,,,0.048793701,0.048617103,0.047831123,0.050320682,0.067987225,374.6499935
373.869995,377.109985,372.190002,373.23999,1915700,377.645004,,,,,,,,,0.051017554,0.049253435,0.051006363,0.04923654,0.036141826,377.645004
